#      t             x             y            vx            vy         phi-total
  0.000000E+00  5.000000E-01  0.000000E+00  0.000000E+00  3.140000E+00  0.000000E+00
  1.780000E-03  4.997484E-01  5.588268E-03 -2.811627E-01  3.138437E+00  1.118170E-02
  1.790000E-03  4.997456E-01  5.619652E-03 -2.827431E-01  3.138419E+00  1.124455E-02
  1.800000E-03  4.997427E-01  5.651036E-03 -2.843236E-01  3.138401E+00  1.130741E-02
  1.810000E-03  4.997399E-01  5.682420E-03 -2.859040E-01  3.138384E+00  1.137027E-02
  1.820000E-03  4.997370E-01  5.713803E-03 -2.874845E-01  3.138366E+00  1.143312E-02
  1.830000E-03  4.997341E-01  5.745187E-03 -2.890650E-01  3.138348E+00  1.149598E-02
  1.840000E-03  4.997312E-01  5.776570E-03 -2.906455E-01  3.138329E+00  1.155884E-02
  1.850000E-03  4.997283E-01  5.807953E-03 -2.922260E-01  3.138311E+00  1.162170E-02
  1.860000E-03  4.997253E-01  5.839336E-03 -2.938066E-01  3.138293E+00  1.168456E-02
  1.870000E-03  4.997224E-01  5.870719E-03 -2.953871E-01  3.138274E+00  1.174742E-02
  1.880000E-03  4.997194E-01  5.902101E-03 -2.969677E-01  3.138256E+00  1.181028E-02
  1.890000E-03  4.997164E-01  5.933484E-03 -2.985483E-01  3.138237E+00  1.187314E-02
  1.900000E-03  4.997134E-01  5.964866E-03 -3.001289E-01  3.138218E+00  1.193601E-02
  1.910000E-03  4.997104E-01  5.996248E-03 -3.017095E-01  3.138199E+00  1.199887E-02
  1.920000E-03  4.997074E-01  6.027630E-03 -3.032901E-01  3.138180E+00  1.206173E-02
  1.930000E-03  4.997043E-01  6.059011E-03 -3.048707E-01  3.138161E+00  1.212460E-02
  1.940000E-03  4.997013E-01  6.090393E-03 -3.064514E-01  3.138142E+00  1.218746E-02
  1.950000E-03  4.996982E-01  6.121774E-03 -3.080321E-01  3.138123E+00  1.225033E-02
  1.960000E-03  4.996951E-01  6.153155E-03 -3.096128E-01  3.138104E+00  1.231320E-02
  1.970000E-03  4.996920E-01  6.184536E-03 -3.111935E-01  3.138084E+00  1.237606E-02
  1.980000E-03  4.996888E-01  6.215916E-03 -3.127742E-01  3.138065E+00  1.243893E-02
  1.990000E-03  4.996857E-01  6.247297E-03 -3.143549E-01  3.138045E+00  1.250180E-02
  2.000000E-03  4.996825E-01  6.278677E-03 -3.159357E-01  3.138025E+00  1.256467E-02
  2.010000E-03  4.996794E-01  6.310057E-03 -3.175164E-01  3.138005E+00  1.262754E-02
  2.020000E-03  4.996762E-01  6.341437E-03 -3.190972E-01  3.137985E+00  1.269041E-02
  2.030000E-03  4.996730E-01  6.372817E-03 -3.206780E-01  3.137965E+00  1.275328E-02
  2.040000E-03  4.996697E-01  6.404196E-03 -3.222588E-01  3.137945E+00  1.281616E-02
  2.050000E-03  4.996665E-01  6.435575E-03 -3.238397E-01  3.137925E+00  1.287903E-02
  2.060000E-03  4.996633E-01  6.466954E-03 -3.254205E-01  3.137904E+00  1.294190E-02
  2.070000E-03  4.996600E-01  6.498333E-03 -3.270014E-01  3.137884E+00  1.300478E-02
  2.080000E-03  4.996567E-01  6.529712E-03 -3.285823E-01  3.137863E+00  1.306765E-02
  2.090000E-03  4.996534E-01  6.561090E-03 -3.301632E-01  3.137843E+00  1.313053E-02
  2.100000E-03  4.996501E-01  6.592469E-03 -3.317441E-01  3.137822E+00  1.319341E-02
  2.110000E-03  4.996467E-01  6.623847E-03 -3.333250E-01  3.137801E+00  1.325628E-02
  2.120000E-03  4.996434E-01  6.655224E-03 -3.349060E-01  3.137780E+00  1.331916E-02
  2.130000E-03  4.996400E-01  6.686602E-03 -3.364870E-01  3.137759E+00  1.338204E-02
  2.140000E-03  4.996366E-01  6.717979E-03 -3.380680E-01  3.137738E+00  1.344492E-02
  2.150000E-03  4.996333E-01  6.749357E-03 -3.396490E-01  3.137717E+00  1.350780E-02
  2.160000E-03  4.996298E-01  6.780734E-03 -3.412300E-01  3.137695E+00  1.357068E-02
  2.170000E-03  4.996264E-01  6.812110E-03 -3.428110E-01  3.137674E+00  1.363356E-02
  2.180000E-03  4.996230E-01  6.843487E-03 -3.443921E-01  3.137652E+00  1.369645E-02
  2.190000E-03  4.996195E-01  6.874863E-03 -3.459732E-01  3.137631E+00  1.375933E-02
  2.200000E-03  4.996160E-01  6.906239E-03 -3.475543E-01  3.137609E+00  1.382221E-02
  2.210000E-03  4.996125E-01  6.937615E-03 -3.491354E-01  3.137587E+00  1.388510E-02
  2.220000E-03  4.996090E-01  6.968991E-03 -3.507165E-01  3.137565E+00  1.394798E-02
  2.230000E-03  4.996055E-01  7.000366E-03 -3.522976E-01  3.137543E+00  1.401087E-02
  2.240000E-03  4.996020E-01  7.031741E-03 -3.538788E-01  3.137521E+00  1.407376E-02
  2.250000E-03  4.995984E-01  7.063116E-03 -3.554600E-01  3.137499E+00  1.413665E-02
  2.260000E-03  4.995948E-01  7.094491E-03 -3.570412E-01  3.137476E+00  1.419953E-02
  2.270000E-03  4.995913E-01  7.125866E-03 -3.586224E-01  3.137454E+00  1.426242E-02
  2.280000E-03  4.995877E-01  7.157240E-03 -3.602037E-01  3.137431E+00  1.432531E-02
  2.290000E-03  4.995840E-01  7.188614E-03 -3.617849E-01  3.137409E+00  1.438821E-02
  2.300000E-03  4.995804E-01  7.219988E-03 -3.633662E-01  3.137386E+00  1.445110E-02
  2.310000E-03  4.995768E-01  7.251362E-03 -3.649475E-01  3.137363E+00  1.451399E-02
  2.320000E-03  4.995731E-01  7.282735E-03 -3.665288E-01  3.137340E+00  1.457688E-02
  2.330000E-03  4.995694E-01  7.314108E-03 -3.681101E-01  3.137317E+00  1.463978E-02
  2.340000E-03  4.995657E-01  7.345481E-03 -3.696915E-01  3.137294E+00  1.470267E-02
  2.350000E-03  4.995620E-01  7.376854E-03 -3.712729E-01  3.137271E+00  1.476557E-02
  2.360000E-03  4.995583E-01  7.408226E-03 -3.728542E-01  3.137247E+00  1.482847E-02
  2.370000E-03  4.995545E-01  7.439598E-03 -3.744357E-01  3.137224E+00  1.489136E-02
  2.380000E-03  4.995508E-01  7.470970E-03 -3.760171E-01  3.137200E+00  1.495426E-02
  2.390000E-03  4.995470E-01  7.502342E-03 -3.775985E-01  3.137177E+00  1.501716E-02
  2.400000E-03  4.995432E-01  7.533714E-03 -3.791800E-01  3.137153E+00  1.508006E-02
  2.410000E-03  4.995394E-01  7.565085E-03 -3.807615E-01  3.137129E+00  1.514296E-02
  2.420000E-03  4.995356E-01  7.596456E-03 -3.823430E-01  3.137105E+00  1.520587E-02
  2.430000E-03  4.995317E-01  7.627827E-03 -3.839245E-01  3.137081E+00  1.526877E-02
  2.440000E-03  4.995279E-01  7.659197E-03 -3.855061E-01  3.137057E+00  1.533167E-02
  2.450000E-03  4.995240E-01  7.690568E-03 -3.870876E-01  3.137033E+00  1.539458E-02
  2.460000E-03  4.995201E-01  7.721938E-03 -3.886692E-01  3.137008E+00  1.545748E-02
  2.470000E-03  4.995162E-01  7.753308E-03 -3.902508E-01  3.136984E+00  1.552039E-02
  2.480000E-03  4.995123E-01  7.784677E-03 -3.918324E-01  3.136959E+00  1.558329E-02
  2.490000E-03  4.995084E-01  7.816047E-03 -3.934141E-01  3.136935E+00  1.564620E-02
  2.500000E-03  4.995044E-01  7.847416E-03 -3.949958E-01  3.136910E+00  1.570911E-02
  2.510000E-03  4.995004E-01  7.878785E-03 -3.965774E-01  3.136885E+00  1.577202E-02
  2.520000E-03  4.994965E-01  7.910153E-03 -3.981591E-01  3.136860E+00  1.583493E-02
  2.530000E-03  4.994925E-01  7.941522E-03 -3.997409E-01  3.136835E+00  1.589784E-02
  2.540000E-03  4.994885E-01  7.972890E-03 -4.013226E-01  3.136810E+00  1.596075E-02
  2.550000E-03  4.994844E-01  8.004257E-03 -4.029044E-01  3.136785E+00  1.602367E-02
  2.560000E-03  4.994804E-01  8.035625E-03 -4.044862E-01  3.136759E+00  1.608658E-02
  2.570000E-03  4.994763E-01  8.066992E-03 -4.060680E-01  3.136734E+00  1.614950E-02
  2.580000E-03  4.994722E-01  8.098359E-03 -4.076498E-01  3.136708E+00  1.621241E-02
  2.590000E-03  4.994682E-01  8.129726E-03 -4.092317E-01  3.136683E+00  1.627533E-02
  2.600000E-03  4.994640E-01  8.161093E-03 -4.108135E-01  3.136657E+00  1.633825E-02
  2.610000E-03  4.994599E-01  8.192459E-03 -4.123954E-01  3.136631E+00  1.640117E-02
  2.620000E-03  4.994558E-01  8.223825E-03 -4.139774E-01  3.136605E+00  1.646408E-02
  2.630000E-03  4.994516E-01  8.255191E-03 -4.155593E-01  3.136579E+00  1.652700E-02
  2.640000E-03  4.994475E-01  8.286557E-03 -4.171412E-01  3.136553E+00  1.658993E-02
  2.650000E-03  4.994433E-01  8.317922E-03 -4.187232E-01  3.136527E+00  1.665285E-02
  2.660000E-03  4.994391E-01  8.349287E-03 -4.203052E-01  3.136500E+00  1.671577E-02
  2.670000E-03  4.994348E-01  8.380652E-03 -4.218872E-01  3.136474E+00  1.677870E-02
  2.680000E-03  4.994306E-01  8.412016E-03 -4.234693E-01  3.136447E+00  1.684162E-02
  2.690000E-03  4.994264E-01  8.443380E-03 -4.250514E-01  3.136421E+00  1.690455E-02
  2.700000E-03  4.994221E-01  8.474744E-03 -4.266334E-01  3.136394E+00  1.696747E-02
  2.710000E-03  4.994178E-01  8.506108E-03 -4.282156E-01  3.136367E+00  1.703040E-02
  2.720000E-03  4.994135E-01  8.537471E-03 -4.297977E-01  3.136340E+00  1.709333E-02
  2.730000E-03  4.994092E-01  8.568834E-03 -4.313798E-01  3.136313E+00  1.715626E-02
